,Unnamed: 0.2,Unnamed: 0.1,RF_pred,RF_accuracy,RF_prob,SVC_pred,SVC_accuracy,SVC_prob,XGB_pred,XGB_accuracy,XGB_prob,ANN_pred,ANN_accuracy,ANN_prob,LGBM_pred,LGBM_accuracy,LGBM_prob,y,kNN_pred,kNN_accuracy,kNN_prob,LSTM_price_accuracy,LogReg_pred,LogReg_accuracy,LogReg_prob,RNN_pred,RNN_accuracy,RNN_prob
293,293,293,1,0.5236294896030246,0.5223168636918636,1,0.558601134215501,0.5414520599689232,0,0.5330812854442344,0.45707968,0,0.441398865784499,0.4665746,1,0.5293005671077504,0.5201477436427292,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5468543488110998,1,0.552930056710775,0.5633148
294,294,294,1,0.5236294896030246,0.618287238904886,1,0.558601134215501,0.5423118774541018,1,0.5330812854442344,0.57196915,0,0.441398865784499,0.464505,1,0.5293005671077504,0.5326487049268199,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5364305615849428,1,0.552930056710775,0.5654683
295,295,295,1,0.5236294896030246,0.6961128969070143,1,0.558601134215501,0.5424238806855458,1,0.5330812854442344,0.64328355,0,0.441398865784499,0.464505,1,0.5293005671077504,0.5365817486541794,0,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.5246985072380996,1,0.552930056710775,0.5661909
296,296,296,1,0.5236294896030246,0.5204367625838217,1,0.558601134215501,0.540427781084866,1,0.5330812854442344,0.52694523,0,0.441398865784499,0.46859175,1,0.5293005671077504,0.5082694475555706,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5185759782583559,1,0.552930056710775,0.5458387
297,297,297,1,0.5236294896030246,0.5780742851919323,1,0.558601134215501,0.5457516794808042,1,0.5330812854442344,0.5390543,0,0.441398865784499,0.4673647,1,0.5293005671077504,0.5100042008203879,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5233451173314829,1,0.552930056710775,0.52628666
298,298,298,1,0.5236294896030246,0.5777390803640803,1,0.558601134215501,0.5431449321824132,1,0.5330812854442344,0.55761695,0,0.441398865784499,0.4688065,1,0.5293005671077504,0.5038767821598655,0,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.5286507458478032,1,0.552930056710775,0.52758175
299,299,299,1,0.5236294896030246,0.5740982850568765,1,0.558601134215501,0.5408972974299369,1,0.5330812854442344,0.56295234,0,0.441398865784499,0.46973056,1,0.5293005671077504,0.5109142877179719,1,0,0.4829867674858223,0.0,0.6247637051039697,1,0.5274102079395085,0.5252952529362561,1,0.552930056710775,0.52451193
300,300,300,1,0.5236294896030246,0.5957880489393645,1,0.558601134215501,0.5431377253083918,1,0.5330812854442344,0.55761695,0,0.441398865784499,0.46771196,1,0.5293005671077504,0.5126591466660152,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5346850226325326,1,0.552930056710775,0.523152
301,301,301,1,0.5236294896030246,0.6684846593465013,1,0.558601134215501,0.5431441779793397,1,0.5330812854442344,0.5485463,0,0.441398865784499,0.4673838,1,0.5293005671077504,0.5028811485502236,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5434518299103045,1,0.552930056710775,0.5448202
302,302,302,1,0.5236294896030246,0.6621754495504494,1,0.558601134215501,0.5415649876129487,1,0.5330812854442344,0.57822067,0,0.441398865784499,0.4665067,1,0.5293005671077504,0.5082066938066158,1,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.5396210410231472,1,0.552930056710775,0.5624023
303,303,303,1,0.5236294896030246,0.6811599789099789,1,0.558601134215501,0.5408743246878339,1,0.5330812854442344,0.5849954,0,0.441398865784499,0.464505,1,0.5293005671077504,0.5309548574366895,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5410099127808623,1,0.552930056710775,0.56569105
304,304,304,1,0.5236294896030246,0.6367861444111443,1,0.558601134215501,0.542854019724858,1,0.5330812854442344,0.6188799,0,0.441398865784499,0.464505,1,0.5293005671077504,0.5323220122769042,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5376815708600281,1,0.552930056710775,0.5657636
305,305,305,1,0.5236294896030246,0.7262690446808092,1,0.558601134215501,0.5426843148789473,1,0.5330812854442344,0.59067327,0,0.441398865784499,0.46454751,1,0.5293005671077504,0.5291829031523109,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.539205437273979,1,0.552930056710775,0.5645422
306,306,306,1,0.5236294896030246,0.5932346599478951,1,0.558601134215501,0.5432291096402048,1,0.5330812854442344,0.5081831,0,0.441398865784499,0.4666586,0,0.5293005671077504,0.4984364717508565,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5368324088860985,1,0.552930056710775,0.56336313
307,307,307,1,0.5236294896030246,0.6269128371628372,1,0.558601134215501,0.5417956817816637,1,0.5330812854442344,0.5411992,0,0.441398865784499,0.46602586,0,0.5293005671077504,0.4995769427730626,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5344073245019207,1,0.552930056710775,0.56393933
308,308,308,1,0.5236294896030246,0.603812017231135,1,0.558601134215501,0.5425415263261246,1,0.5330812854442344,0.53267354,0,0.441398865784499,0.4685115,1,0.5293005671077504,0.5015281785948688,1,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.5380111400328826,1,0.552930056710775,0.5560459
309,309,309,1,0.5236294896030246,0.6126603078294255,1,0.558601134215501,0.5434472780680262,1,0.5330812854442344,0.50557816,0,0.441398865784499,0.46777883,0,0.5293005671077504,0.4946872912448909,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5397968442652106,1,0.552930056710775,0.5625027
310,310,310,0,0.5236294896030246,0.4451261932511931,1,0.558601134215501,0.5426666121011863,1,0.5330812854442344,0.5159561,0,0.441398865784499,0.46850267,1,0.5293005671077504,0.5015281785948688,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5446362174825078,1,0.552930056710775,0.5573547
311,311,311,1,0.5236294896030246,0.6390549361629083,1,0.558601134215501,0.5434376813267899,1,0.5330812854442344,0.5376451,0,0.441398865784499,0.46818274,0,0.5293005671077504,0.4978953018087795,0,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.545237499033749,1,0.552930056710775,0.5589888
312,312,312,1,0.5236294896030246,0.568021356996976,1,0.558601134215501,0.5427584937802591,1,0.5330812854442344,0.5161069,0,0.441398865784499,0.467949,0,0.5293005671077504,0.4948983155425189,1,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.549164575359668,1,0.552930056710775,0.56108415
313,313,313,1,0.5236294896030246,0.6004197184394552,1,0.558601134215501,0.5436761690415776,1,0.5330812854442344,0.54088986,0,0.441398865784499,0.46818814,0,0.5293005671077504,0.4978727489339017,1,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.5526938356124144,1,0.552930056710775,0.5600339
314,314,314,0,0.5236294896030246,0.4164085825165549,1,0.558601134215501,0.5445558515259518,0,0.5330812854442344,0.43393135,0,0.441398865784499,0.46568972,1,0.5293005671077504,0.5151293360605068,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5591654229898433,1,0.552930056710775,0.5616881
315,315,315,1,0.5236294896030246,0.6134169369072616,1,0.558601134215501,0.5461787715566334,1,0.5330812854442344,0.52610594,0,0.441398865784499,0.46456096,1,0.5293005671077504,0.5151293360605068,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5669427672429298,1,0.552930056710775,0.5622892
316,316,316,1,0.5236294896030246,0.6021198793896163,1,0.558601134215501,0.5460708371247159,1,0.5330812854442344,0.55615795,0,0.441398865784499,0.46452332,1,0.5293005671077504,0.5151293360605068,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5675823404725575,1,0.552930056710775,0.5637913
317,317,317,1,0.5236294896030246,0.5903286933654581,1,0.558601134215501,0.5452359603714614,1,0.5330812854442344,0.5784223,0,0.441398865784499,0.464505,1,0.5293005671077504,0.5310082291221465,1,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.5542637387703087,1,0.552930056710775,0.5650543
318,318,318,0,0.5236294896030246,0.4654522144522145,1,0.558601134215501,0.5434908381409472,0,0.5330812854442344,0.44512373,0,0.441398865784499,0.4647768,1,0.5293005671077504,0.5293136899794322,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5503245333339585,1,0.552930056710775,0.56517166
319,319,319,1,0.5236294896030246,0.5136013464519658,1,0.558601134215501,0.5451380948627621,1,0.5330812854442344,0.5757222,0,0.441398865784499,0.46506733,1,0.5293005671077504,0.5152869941936279,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5460877967838162,1,0.552930056710775,0.5596473
320,320,320,0,0.5236294896030246,0.4726802821361645,1,0.558601134215501,0.5461701736276386,1,0.5330812854442344,0.5369893,0,0.441398865784499,0.46716124,1,0.5293005671077504,0.5185030538870219,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5478857698718644,1,0.552930056710775,0.56276125
321,321,321,1,0.5236294896030246,0.5106046764552956,1,0.558601134215501,0.5443552411440536,1,0.5330812854442344,0.59774,0,0.441398865784499,0.46848086,1,0.5293005671077504,0.5178761048341602,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5496297174757042,1,0.552930056710775,0.54951924
322,322,322,0,0.5236294896030246,0.4526092698151522,1,0.558601134215501,0.5445907202919369,0,0.5330812854442344,0.48236793,0,0.441398865784499,0.46863383,0,0.5293005671077504,0.496512222175022,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5447917085660648,1,0.552930056710775,0.52924305
323,323,323,0,0.5236294896030246,0.4459010549993521,1,0.558601134215501,0.5447287107585251,0,0.5330812854442344,0.4933915,0,0.441398865784499,0.4685031,0,0.5293005671077504,0.4966934559303675,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5467625227739156,1,0.552930056710775,0.52121496
324,324,324,1,0.5236294896030246,0.6257578615914527,1,0.558601134215501,0.5450542450071004,1,0.5330812854442344,0.5691844,0,0.441398865784499,0.4664545,1,0.5293005671077504,0.5037662417064962,1,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5504009820464546,1,0.552930056710775,0.521759
325,325,325,1,0.5236294896030246,0.5629160006660006,1,0.558601134215501,0.5418276037167019,1,0.5330812854442344,0.54317784,0,0.441398865784499,0.46901354,0,0.5293005671077504,0.4939313527812569,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5412781387999386,1,0.552930056710775,0.5565649
326,326,326,0,0.5236294896030246,0.4549555077275666,1,0.558601134215501,0.5420130724783971,1,0.5330812854442344,0.52694523,0,0.441398865784499,0.46876842,1,0.5293005671077504,0.5084506390092781,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5468725898859239,1,0.552930056710775,0.5411701
327,327,327,0,0.5236294896030246,0.4997033896055636,1,0.558601134215501,0.5456962241638398,1,0.5330812854442344,0.52786577,0,0.441398865784499,0.464505,1,0.5293005671077504,0.5148654031176269,0,0,0.4829867674858223,0.5,0.6247637051039697,1,0.5274102079395085,0.5478050824490961,1,0.552930056710775,0.5208316
328,328,328,1,0.5236294896030246,0.5965053973803974,1,0.558601134215501,0.5474412626317421,1,0.5330812854442344,0.5599304,0,0.441398865784499,0.46752825,1,0.5293005671077504,0.5235406160500682,0,1,0.4829867674858223,1.0,0.6247637051039697,1,0.5274102079395085,0.5619399590712947,1,0.552930056710775,0.52219594
329,329,329,0,0.5236294896030246,0.3506718850894548,1,0.558601134215501,0.5449161181357804,1,0.5330812854442344,0.52786577,0,0.441398865784499,0.4670688,1,0.5293005671077504,0.5149888473679795,1,0,0.4829867674858223,0.0,0.6247637051039697,1,0.5274102079395085,0.5723272141833299,1,0.552930056710775,0.53235304
